date,borough,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-06-01,City of London,-95,-76.14285714,-74,-85.57142857,-78,
2020-06-02,City of London,-95,-76,-73.71428571,-85.42857143,-77.6,
2020-06-03,City of London,-95,-76,-74.42857143,-85.28571429,-78.4,
2020-06-04,City of London,-95.14285714,-76.14285714,-75,-85.28571429,-78,
2020-06-05,City of London,-95.14285714,-76.28571429,-75.14285714,-85.14285714,-78.2,
2020-06-06,City of London,-95.28571429,-77.14285714,-77.85714286,-85.28571429,-78.2,
2020-06-07,City of London,-95.42857143,-77.14285714,-79,-85.28571429,-78.2,
2020-06-08,City of London,-95.42857143,-77,-79,-85.14285714,-77.4,
2020-06-09,City of London,-95.28571429,-76.85714286,-78.71428571,-85,-76.8,
2020-06-10,City of London,-95.28571429,-76.71428571,-78.57142857,-85,-76,
2020-06-11,City of London,-95.14285714,-76.57142857,-78,-84.85714286,-76,
2020-06-12,City of London,-95.14285714,-76.57142857,-78.28571429,-84.71428571,-75,
2020-06-13,City of London,-94.85714286,-75,-74.85714286,-83.57142857,-75,
2020-06-14,City of London,-94.71428571,-74.71428571,-73.14285714,-83.28571429,-75,
2020-06-15,City of London,-94.42857143,-74.28571429,-72.85714286,-83,-74.8,
2020-06-16,City of London,-94.28571429,-73.85714286,-72.85714286,-82.85714286,-74.8,
2020-06-17,City of London,-94,-73.42857143,-72.28571429,-82.57142857,-74.4,
2020-06-18,City of London,-93.85714286,-73,-72.42857143,-82.42857143,-74.6,
2020-06-19,City of London,-93.57142857,-72,-72.14285714,-82.14285714,-74.4,
2020-06-20,City of London,-93.14285714,-70.42857143,-72.85714286,-82,-74.4,
2020-06-21,City of London,-92.85714286,-68.85714286,-74.28571429,-81.71428571,-74.4,
2020-06-22,City of London,-92.85714286,-68.57142857,-73.42857143,-81.57142857,-74.8,
2020-06-23,City of London,-92.85714286,-68.42857143,-72.57142857,-81.42857143,-75,
2020-06-24,City of London,-92.85714286,-67.71428571,-71.28571429,-81.14285714,-74.6,
2020-06-25,City of London,-92.71428571,-67.28571429,-70,-80.57142857,-74.2,
2020-06-26,City of London,-92.71428571,-67.28571429,-69.14285714,-80.28571429,-74.8,
2020-06-27,City of London,-93,-68.28571429,-71.14285714,-80.71428571,-74.8,
2020-06-28,City of London,-93,-67.57142857,-70.85714286,-80.28571429,-74.8,
2020-06-29,City of London,-93,-67.57142857,-71.42857143,-80.14285714,-74.4,
2020-06-30,City of London,-92.85714286,-67.85714286,-72.57142857,-80,-74,
2020-07-01,City of London,-92.57142857,-68.28571429,-73.14285714,-79.85714286,-73.6,
2020-07-02,City of London,-92.42857143,-68.57142857,-73.85714286,-80,-73.4,
2020-07-03,City of London,-92.14285714,-68.57142857,-73.42857143,-79.85714286,-73,
2020-07-04,City of London,-91.14285714,-68.14285714,-72.28571429,-78.71428571,-73,
2020-07-05,City of London,-90.28571429,-68.14285714,-71.14285714,-77.71428571,-73,
2020-07-06,City of London,-89.71428571,-68.14285714,-70.57142857,-77.42857143,-72.6,
2020-07-07,City of London,-89.28571429,-68,-69.71428571,-77.14285714,-72.6,
2020-07-08,City of London,-89.14285714,-68,-69.85714286,-77,-72.6,
2020-07-09,City of London,-88.85714286,-67.85714286,-69.28571429,-76.57142857,-72,
2020-07-10,City of London,-88.57142857,-67.71428571,-68.85714286,-76.14285714,-71.4,
2020-07-11,City of London,-88.42857143,-67.28571429,-66,-75.57142857,-71.4,
2020-07-12,City of London,-88.28571429,-66.85714286,-64.14285714,-75.14285714,-71.4,
2020-07-13,City of London,-88.28571429,-66.85714286,-62.71428571,-75,-70.6,
2020-07-14,City of London,-88.14285714,-66.57142857,-61.71428571,-74.85714286,-70.2,
2020-07-15,City of London,-87.71428571,-66.28571429,-60.14285714,-74.57142857,-69.8,
2020-07-16,City of London,-87.28571429,-66.14285714,-59.14285714,-74.57142857,-69.4,
2020-07-17,City of London,-87,-66,-58,-74.57142857,-69.2,
2020-07-18,City of London,-86.42857143,-65.71428571,-57.28571429,-74.28571429,-69.2,
2020-07-19,City of London,-86.14285714,-66.28571429,-58.85714286,-74.57142857,-69.2,
2020-07-20,City of London,-85.85714286,-66,-58.71428571,-74.57142857,-69.2,
2020-07-21,City of London,-85.57142857,-65.71428571,-58,-74.28571429,-68.4,
2020-07-22,City of London,-85.42857143,-65.28571429,-57,-74.14285714,-68,
2020-07-23,City of London,-85.42857143,-65,-56.14285714,-74,-67.6,
2020-07-24,City of London,-85.28571429,-65,-55.71428571,-73.85714286,-67.6,
2020-07-25,City of London,-85.14285714,-65.57142857,-57.71428571,-73.71428571,-67.6,
2020-07-26,City of London,-84.42857143,-65,-56.14285714,-72.85714286,-67.6,
2020-07-27,City of London,-84.42857143,-65.28571429,-57.28571429,-72.71428571,-67.8,
2020-07-28,City of London,-84.42857143,-65.28571429,-57.42857143,-72.71428571,-68.2,
2020-07-29,City of London,-84.28571429,-65.28571429,-57.14285714,-72.57142857,-68.6,
2020-07-30,City of London,-83.85714286,-65.28571429,-57,-72.28571429,-68.8,
2020-07-31,City of London,-83.57142857,-65.42857143,-57.42857143,-72.14285714,-69.2,
2020-08-01,City of London,-83,-64.85714286,-56.14285714,-71.71428571,-69.2,
2020-08-02,City of London,-82.85714286,-64.28571429,-56.42857143,-71.42857143,-69.2,
2020-08-03,City of London,-82.28571429,-64,-56.42857143,-71.28571429,-69,
2020-08-04,City of London,-81.71428571,-64,-56.14285714,-71.14285714,-69.2,
2020-08-05,City of London,-81,-64,-56.42857143,-71,-68.8,
2020-08-06,City of London,-80.71428571,-63.85714286,-56.28571429,-71,-69,
2020-08-07,City of London,-80.42857143,-63.57142857,-56.28571429,-71,-68.6,
2020-08-08,City of London,-80.28571429,-63.57142857,-56.42857143,-71.57142857,-68.6,
2020-08-09,City of London,-80,-63.85714286,-56.85714286,-72.14285714,-68.6,
2020-08-10,City of London,-79.57142857,-63.71428571,-55.57142857,-71.85714286,-69,
2020-08-11,City of London,-79.14285714,-63.42857143,-55.28571429,-71.71428571,-68.8,
2020-08-12,City of London,-79,-63.14285714,-55.14285714,-71.71428571,-69.4,
2020-08-13,City of London,-79,-63,-55.85714286,-71.71428571,-69.8,
2020-08-14,City of London,-79,-63.28571429,-56.42857143,-71.71428571,-69.6,
2020-08-15,City of London,-78.57142857,-63.42857143,-56.14285714,-71,-69.6,
2020-08-16,City of London,-78.14285714,-63.42857143,-55.57142857,-70.57142857,-69.6,
2020-08-17,City of London,-78,-63.28571429,-55.57142857,-70.57142857,-69.5,
2020-08-18,City of London,-77.71428571,-63.28571429,-55.42857143,-70.57142857,-69.33333333,
2020-08-19,City of London,-77.71428571,-63.71428571,-56.57142857,-70.42857143,-69,
2020-08-20,City of London,-77.42857143,-63.57142857,-55.28571429,-70.14285714,-67,
2020-08-21,City of London,-77.28571429,-63.14285714,-55.28571429,-70,,
2020-08-22,City of London,-77,-65.33333333,-56.5,-69.42857143,,
2020-08-23,City of London,-76.71428571,-69,-59,-68.85714286,,
2020-08-24,City of London,-76.42857143,-68.8,-59.8,-68.71428571,,
2020-08-25,City of London,-76.42857143,-68.8,-62,-68.57142857,,
2020-08-26,City of London,-75.85714286,-67.8,-61.2,-68.28571429,,
2020-08-27,City of London,-75.85714286,-68,-64.8,-68.28571429,,
2020-08-28,City of London,-75.57142857,-67.8,-66.4,-68,,
2020-08-29,City of London,-75.14285714,-67.8,-66.4,-67.71428571,,
2020-08-30,City of London,-74,-67.8,-66.4,-67.28571429,,
2020-08-31,City of London,-75.14285714,-69.4,-67,-68.28571429,,
2020-09-01,City of London,-75.28571429,-69,-66.4,-68,,
2020-09-02,City of London,-75.71428571,-69,-67.2,-68,,
2020-09-03,City of London,-75.42857143,-68.6,-66.4,-67.85714286,,
2020-09-04,City of London,-75.14285714,-68.4,-65.4,-67.71428571,,
2020-09-05,City of London,-74.57142857,-68.4,-65.4,-68.14285714,,
2020-09-06,City of London,-74.57142857,-68.4,-65.4,-68.57142857,,
2020-09-07,City of London,-73.28571429,-66.6,-66.8,-67.28571429,,
2020-09-08,City of London,-72.71428571,-66,-67,-67.14285714,,
2020-09-09,City of London,-72.28571429,-65.6,-66.6,-66.85714286,,
2020-09-10,City of London,-71.71428571,-64.8,-65.6,-66.42857143,,
2020-09-11,City of London,-71.42857143,-64.4,-66.2,-66,-65,
2020-09-12,City of London,-71.28571429,-61,-65.66666667,-66.28571429,-65,
2020-09-13,City of London,-71.57142857,-58,-64.85714286,-66.85714286,-65,
2020-09-14,City of London,-71.42857143,-57.57142857,-63.85714286,-66.71428571,-64.5,
2020-09-15,City of London,-71.28571429,-57.28571429,-64,-66.28571429,-64.66666667,
2020-09-16,City of London,-71,-57.14285714,-64,-66.14285714,-64.75,
2020-09-17,City of London,-70.85714286,-57.14285714,-64,-66.14285714,-65.2,
2020-09-18,City of London,-70.71428571,-57.14285714,-64,-66.14285714,-64.4,
2020-09-19,City of London,-70.28571429,-56.42857143,-63.42857143,-65.85714286,-64.4,
2020-09-20,City of London,-70,-56.42857143,-63,-65.42857143,-64.4,
2020-09-21,City of London,-69.71428571,-56.57142857,-63.28571429,-65.42857143,-64.4,
2020-09-22,City of London,-69.42857143,-56.57142857,-63.28571429,-65.57142857,-64,
2020-09-23,City of London,-69.71428571,-57.14285714,-65,-65.85714286,-64,
2020-09-24,City of London,-70.14285714,-57.57142857,-66.85714286,-66.14285714,-63.4,
2020-09-25,City of London,-70.42857143,-57.85714286,-68.14285714,-66.28571429,-63.4,
2020-09-26,City of London,-70.42857143,-58.42857143,-69.28571429,-66.28571429,-63.4,
2020-09-27,City of London,-70.57142857,-58.85714286,-71,-66.42857143,-63.4,
2020-09-28,City of London,-70.85714286,-59,-71.85714286,-66.71428571,-63.8,
2020-09-29,City of London,-71.42857143,-59.57142857,-73,-67,-63.4,
2020-09-30,City of London,-71.42857143,-59.57142857,-73.42857143,-67,-63,
2020-10-01,City of London,-71.28571429,-59.28571429,-73.28571429,-67,-62,
2020-10-02,City of London,-71.71428571,-59.71428571,-73.71428571,-67.14285714,-62.2,
2020-10-03,City of London,-72.42857143,-59.28571429,-74.57142857,-67.28571429,-62.2,
2020-10-04,City of London,-73,-60.71428571,-75.85714286,-67.85714286,-62.2,
2020-10-05,City of London,-73.28571429,-60.57142857,-76.42857143,-67.85714286,-60.8,
2020-10-06,City of London,-73.42857143,-60.28571429,-77,-67.85714286,-61,
2020-10-07,City of London,-73.42857143,-59.71428571,-76.57142857,-68,-60.2,
2020-10-08,City of London,-73.57142857,-59.57142857,-76.71428571,-68.14285714,-60.6,
2020-10-09,City of London,-73.14285714,-59,-76.14285714,-68.14285714,-59.8,
2020-10-10,City of London,-72.28571429,-58,-74.85714286,-68,-59.8,
2020-10-11,City of London,-71,-55,-73.14285714,-67.14285714,-59.8,
2020-10-12,City of London,-71,-55.28571429,-73.28571429,-67.14285714,-60,
2020-10-13,City of London,-71,-55.71428571,-73.57142857,-67.28571429,-60,
2020-10-14,City of London,-71,-55.85714286,-74,-67.28571429,-60.4,
2020-10-15,City of London,-70.85714286,-55.85714286,-74,-67.14285714,-60.4,
2020-10-16,City of London,-70.71428571,-55.42857143,-73.71428571,-67,-60.4,
2020-10-17,City of London,-72,-56.28571429,-74.14285714,-67.71428571,-60.4,
2020-10-18,City of London,-73.14285714,-57.57142857,-74.28571429,-68.85714286,-60.4,
2020-10-19,City of London,-73.28571429,-57.28571429,-74.14285714,-69.14285714,-60.4,
2020-10-20,City of London,-73.57142857,-56.85714286,-73.57142857,-69.42857143,-60.6,
2020-10-21,City of London,-74.28571429,-57.14285714,-74.14285714,-69.71428571,-60.6,
2020-10-22,City of London,-74.57142857,-57.14285714,-74,-70,-60.6,
2020-10-23,City of London,-74.85714286,-57.28571429,-74,-70.42857143,-60.4,
2020-10-24,City of London,-74.57142857,-57.28571429,-75.28571429,-70,-60.4,
2020-10-25,City of London,-74,-56.71428571,-76.28571429,-69.71428571,-60.4,
2020-10-26,City of London,-73.85714286,-56.71428571,-75.71428571,-69.71428571,-60.8,
2020-10-27,City of London,-73.85714286,-56.71428571,-76.14285714,-69.71428571,-60.4,
2020-10-28,City of London,-73.42857143,-56.28571429,-75.28571429,-69.57142857,-60.8,
2020-10-29,City of London,-73.71428571,-56.42857143,-75.71428571,-69.57142857,-60.8,
2020-10-30,City of London,-73.71428571,-56.28571429,-75.71428571,-69.28571429,-61.4,
2020-10-31,City of London,-73.57142857,-56,-75,-69.57142857,-61.4,
2020-11-01,City of London,-73.28571429,-56.28571429,-74,-69.85714286,-61.4,
2020-11-02,City of London,-73,-56,-75.28571429,-69.71428571,-60.8,
2020-11-03,City of London,-72.14285714,-55.42857143,-74.85714286,-69.28571429,-60.4,
2020-11-04,City of London,-71,-54.57142857,-74.57142857,-68.71428571,-59.4,
2020-11-05,City of London,-72.57142857,-56,-75.85714286,-69.57142857,-60.4,
2020-11-06,City of London,-74.42857143,-57.85714286,-77.85714286,-71,-61.6,
2020-11-07,City of London,-78,-61.42857143,-79.57142857,-73.85714286,-61.6,
2020-11-08,City of London,-82,-65.71428571,-82,-76,-61.6,
2020-11-09,City of London,-84,-67.28571429,-82.71428571,-76.85714286,-63,
2020-11-10,City of London,-86.42857143,-69.14285714,-83.85714286,-78,-64.6,
2020-11-11,City of London,-89.42857143,-71.28571429,-85.71428571,-79.57142857,-66.2,
2020-11-12,City of London,-89.57142857,-71.14285714,-85.28571429,-79.42857143,-66.6,
2020-11-13,City of London,-89.71428571,-70.71428571,-84.85714286,-79.28571429,-66.4,
2020-11-14,City of London,-90.14285714,-70.85714286,-85.57142857,-79.28571429,-66.4,
2020-11-15,City of London,-90.28571429,-70.28571429,-85.57142857,-79.42857143,-66.4,
2020-11-16,City of London,-90.42857143,-70.14285714,-85.28571429,-79.42857143,-66.2,
2020-11-17,City of London,-90.57142857,-70,-85.57142857,-79.42857143,-66.6,
2020-11-18,City of London,-90.57142857,-70,-85.28571429,-79.28571429,-66.4,
2020-11-19,City of London,-90.57142857,-70.14285714,-85.71428571,-79.42857143,-66,
2020-11-20,City of London,-90.57142857,-70.28571429,-86.28571429,-79.42857143,-65.8,
2020-11-21,City of London,-90.14285714,-69.28571429,-84.85714286,-78.42857143,-65.8,
2020-11-22,City of London,-89.85714286,-68.85714286,-83.42857143,-77.71428571,-65.8,
2020-11-23,City of London,-89.71428571,-68.85714286,-83.42857143,-77.71428571,-65.8,
2020-11-24,City of London,-89.57142857,-69,-83.42857143,-77.71428571,-65.4,
2020-11-25,City of London,-89.42857143,-69.42857143,-83.42857143,-77.57142857,-65.8,
2020-11-26,City of London,-89.28571429,-69.57142857,-83.28571429,-77.42857143,-66.2,
2020-11-27,City of London,-89.14285714,-69.85714286,-83,-77.42857143,-66.8,
2020-11-28,City of London,-89,-70.14285714,-83,-77.42857143,-66.8,
2020-11-29,City of London,-89,-70.71428571,-83.71428571,-77.28571429,-66.8,
2020-11-30,City of London,-89,-70.85714286,-84,-77.28571429,-66.6,
2020-12-01,City of London,-88.85714286,-70.71428571,-83.71428571,-77.14285714,-66.4,
2020-12-02,City of London,-88.14285714,-69.14285714,-83.57142857,-76.71428571,-65.2,
2020-12-03,City of London,-87.28571429,-67.71428571,-83.14285714,-76.14285714,-64,
2020-12-04,City of London,-86.14285714,-65.71428571,-81.57142857,-75.14285714,-61.4,
2020-12-05,City of London,-83.71428571,-61,-78.85714286,-73.14285714,-61.4,
2020-12-06,City of London,-81.71428571,-56.71428571,-76.42857143,-71,-61.4,
2020-12-07,City of London,-80.71428571,-55.14285714,-75.28571429,-70.28571429,-60.8,
2020-12-08,City of London,-79.71428571,-53.85714286,-74.57142857,-69.71428571,-60,
2020-12-09,City of London,-79.28571429,-53.57142857,-73.71428571,-69.42857143,-59.8,
2020-12-10,City of London,-79,-52.71428571,-72.71428571,-69.14285714,-59.6,
2020-12-11,City of London,-79,-52.28571429,-72.14285714,-69,-60.8,
2020-12-12,City of London,-79,-51.14285714,-72.57142857,-68.71428571,-60.8,
2020-12-13,City of London,-79,-51.42857143,-73.42857143,-69.57142857,-60.8,
2020-12-14,City of London,-79,-51.28571429,-73.14285714,-69.57142857,-61.6,
2020-12-15,City of London,-78.57142857,-50.28571429,-72.28571429,-69.28571429,-62,
2020-12-16,City of London,-79.42857143,-50.71428571,-73.28571429,-69.85714286,-62.8,
2020-12-17,City of London,-80.42857143,-51.28571429,-74.14285714,-70.57142857,-63.6,
2020-12-18,City of London,-81.42857143,-52,-75.85714286,-71.42857143,-64.4,
2020-12-19,City of London,-83.85714286,-55,-78.85714286,-73.71428571,-64.4,
2020-12-20,City of London,-86.28571429,-58.85714286,-81.42857143,-75.71428571,-64.4,
2020-12-21,City of London,-87.57142857,-60.14285714,-83.14285714,-77.14285714,-66.2,
2020-12-22,City of London,-89.57142857,-62.28571429,-85.57142857,-79,-68.8,
2020-12-23,City of London,-90.28571429,-63.28571429,-86.57142857,-80.42857143,-70.8,
2020-12-24,City of London,-91.14285714,-65.28571429,-88,-82.14285714,-73.2,
2020-12-25,City of London,-92.42857143,-70.28571429,-89.57142857,-85.28571429,-77,
2020-12-26,City of London,-93.71428571,-77,-90.71428571,-88.28571429,-77,
2020-12-27,City of London,-94,-78.42857143,-90.57142857,-89,-77,
2020-12-28,City of London,-94.85714286,-80.85714286,-91.14285714,-90.14285714,-78.6,
2020-12-29,City of London,-95.14285714,-82.57142857,-91.42857143,-90.57142857,-79,
2020-12-30,City of London,-95.42857143,-83.85714286,-91.42857143,-90.85714286,-78.8,
2020-12-31,City of London,-95.42857143,-84.57142857,-91.57142857,-90.85714286,-79.2,
2021-01-01,City of London,-95.28571429,-84.28571429,-91.57142857,-90.28571429,-79.2,
2021-01-02,City of London,-94.85714286,-82.57142857,-91.14285714,-89.28571429,-79.2,
2021-01-03,City of London,-94.85714286,-82.42857143,-91.42857143,-89.28571429,-79.2,
2021-01-04,City of London,-94.14285714,-80.71428571,-91,-88.14285714,-77.6,
2021-01-05,City of London,-93.85714286,-80.42857143,-90.85714286,-87.71428571,-76.4,
2021-01-06,City of London,-93.71428571,-80.28571429,-90.57142857,-87.28571429,-76.8,
2021-01-07,City of London,-93.42857143,-80.14285714,-90.14285714,-86.71428571,-75.6,
2021-01-08,City of London,-93,-78,-89.71428571,-85.42857143,-73.6,
2021-01-09,City of London,-92.85714286,-77.14285714,-89.57142857,-85.28571429,-73.6,
2021-01-10,City of London,-93,-77.28571429,-90,-85.71428571,-73.6,
2021-01-11,City of London,-93.14285714,-77.71428571,-90.14285714,-85.85714286,-73.4,
2021-01-12,City of London,-93.28571429,-77.57142857,-90.14285714,-86,-73.2,
2021-01-13,City of London,-93.28571429,-77.71428571,-90.57142857,-86,-72.8,
2021-01-14,City of London,-93.42857143,-77.85714286,-91,-86.14285714,-73,
2021-01-15,City of London,-93.42857143,-77.71428571,-90.71428571,-86,-72.4,
2021-01-16,City of London,-93.57142857,-78.28571429,-91.42857143,-86.28571429,-72.4,
2021-01-17,City of London,-93.28571429,-77.57142857,-90.71428571,-86.14285714,-72.4,
2021-01-18,City of London,-93.28571429,-77.28571429,-90.28571429,-86,-72.8,
2021-01-19,City of London,-93.28571429,-77.28571429,-90,-85.85714286,-73.6,
2021-01-20,City of London,-93.28571429,-77.28571429,-89.71428571,-85.85714286,-73.8,
2021-01-21,City of London,-93.28571429,-77,-89.14285714,-85.71428571,-74,
2021-01-22,City of London,-93.28571429,-76.71428571,-89,-85.71428571,-74.2,
2021-01-23,City of London,-93.14285714,-75.42857143,-88,-85.28571429,-74.2,
2021-01-24,City of London,-93.57142857,-76.42857143,-88.71428571,-85.71428571,-74.2,
2021-01-25,City of London,-93.57142857,-76.71428571,-88.85714286,-85.85714286,-74.4,
2021-01-26,City of London,-93.57142857,-76.71428571,-89.14285714,-85.85714286,-74.6,
2021-01-27,City of London,-93.57142857,-76.28571429,-89.28571429,-85.71428571,-75,
2021-01-28,City of London,-93.42857143,-76.14285714,-89.42857143,-85.57142857,-75.2,
2021-01-29,City of London,-93.42857143,-76,-89.57142857,-85.42857143,-75.8,
2021-01-30,City of London,-93.57142857,-77.42857143,-91,-85.42857143,-75.8,
2021-01-31,City of London,-93.14285714,-76.42857143,-90.71428571,-84.71428571,-75.8,
2021-02-01,City of London,-93.14285714,-76.14285714,-91.14285714,-84.42857143,-75.6,
2021-02-02,City of London,-93,-75.71428571,-91,-84.28571429,-75.2,
2021-02-03,City of London,-93,-75.57142857,-91,-84.28571429,-75,
2021-02-04,City of London,-93,-75.42857143,-91,-84.28571429,-74.6,
2021-02-05,City of London,-92.85714286,-75,-90.85714286,-84.28571429,-74,
2021-02-06,City of London,-92.71428571,-73.42857143,-89.85714286,-84,-74,
2021-02-07,City of London,-93.14285714,-74.57142857,-90.71428571,-84.14285714,-74,
2021-02-08,City of London,-93.14285714,-74.71428571,-90.71428571,-84.28571429,-74,
2021-02-09,City of London,-93.28571429,-74.85714286,-91.14285714,-84.42857143,-74.6,
2021-02-10,City of London,-93.28571429,-74.57142857,-91.14285714,-84.42857143,-74.8,
2021-02-11,City of London,-93.28571429,-74.42857143,-91.28571429,-84.42857143,-75,
2021-02-12,City of London,-93.28571429,-74.42857143,-91.57142857,-84.42857143,-75.8,
2021-02-13,City of London,-93.14285714,-74,-91.71428571,-84,-75.8,
2021-02-14,City of London,-92.57142857,-72.71428571,-90.85714286,-83.42857143,-75.8,
2021-02-15,City of London,-92.42857143,-72.14285714,-90.42857143,-83.28571429,-75.2,
2021-02-16,City of London,-92.28571429,-71.57142857,-90.14285714,-83,-74.8,
2021-02-17,City of London,-92.14285714,-71.28571429,-90,-82.71428571,-74.6,
2021-02-18,City of London,-92.14285714,-70.85714286,-89.57142857,-82.57142857,-74.6,
2021-02-19,City of London,-92.14285714,-70.71428571,-89.28571429,-82.42857143,-74,
2021-02-20,City of London,-91.71428571,-69.42857143,-87,-81.71428571,-74,
2021-02-21,City of London,-91.57142857,-68.57142857,-85.71428571,-81.42857143,-74,
2021-02-22,City of London,-91.57142857,-68.57142857,-85.71428571,-81.42857143,-74.2,
2021-02-23,City of London,-91.57142857,-68.42857143,-85.14285714,-81.28571429,-73.4,
2021-02-24,City of London,-91.42857143,-68.28571429,-84.71428571,-81.28571429,-73.2,
2021-02-25,City of London,-91.28571429,-68.28571429,-84.85714286,-81.28571429,-72.6,
2021-02-26,City of London,-91.14285714,-67.85714286,-84.28571429,-81,-72.2,
2021-02-27,City of London,-91.14285714,-67.85714286,-84.71428571,-81.14285714,-72.2,
2021-02-28,City of London,-91,-68.42857143,-85.14285714,-81.14285714,-72.2,
2021-03-01,City of London,-91,-68.14285714,-85,-81,-72,
2021-03-02,City of London,-90.85714286,-68.14285714,-85.14285714,-81,-72.2,
2021-03-03,City of London,-91,-68.57142857,-85.57142857,-81,-72.2,
2021-03-04,City of London,-91,-68.57142857,-85.42857143,-80.85714286,-72,
2021-03-05,City of London,-91,-68.85714286,-86,-81,-72.2,
2021-03-06,City of London,-91.14285714,-69.57142857,-86.85714286,-81.28571429,-72.2,
2021-03-07,City of London,-91.14285714,-69,-86.71428571,-81,-72.2,
2021-03-08,City of London,-91,-68.71428571,-86.57142857,-80.85714286,-71.8,
2021-03-09,City of London,-90.85714286,-68.42857143,-86,-80.71428571,-71.2,
2021-03-10,City of London,-90.85714286,-68.14285714,-85.85714286,-80.57142857,-70.8,
2021-03-11,City of London,-90.85714286,-67.71428571,-85.85714286,-80.42857143,-70.6,
2021-03-12,City of London,-90.85714286,-67.57142857,-85.85714286,-80.28571429,-70.2,
2021-03-13,City of London,-91,-66.85714286,-85.85714286,-80.28571429,-70.2,
2021-03-14,City of London,-91.14285714,-66.85714286,-85.85714286,-80.42857143,-70.2,
2021-03-15,City of London,-91.14285714,-66.85714286,-85.85714286,-80.28571429,-70,
2021-03-16,City of London,-91.28571429,-66.85714286,-86.14285714,-80.28571429,-70.2,
2021-03-17,City of London,-91.14285714,-66.57142857,-85.85714286,-80,-70,
2021-03-18,City of London,-91,-66.57142857,-85.85714286,-79.85714286,-70.4,
2021-03-19,City of London,-90.85714286,-66.14285714,-84.85714286,-79.42857143,-69.4,
2021-03-20,City of London,-90.71428571,-65.85714286,-84,-78.85714286,-69.4,
2021-03-21,City of London,-90.28571429,-65.42857143,-82.85714286,-78.71428571,-69.4,
2021-03-22,City of London,-90.14285714,-65.14285714,-82,-78.71428571,-69.4,
2021-03-23,City of London,-90,-65,-81.85714286,-78.57142857,-68.4,
2021-03-24,City of London,-89.85714286,-65.28571429,-81.42857143,-78.57142857,-68,
2021-03-25,City of London,-89.85714286,-65.57142857,-81.14285714,-78.42857143,-67.2,
2021-03-26,City of London,-90,-66.42857143,-81.71428571,-78.71428571,-68.2,
2021-03-27,City of London,-89.85714286,-68.42857143,-81.14285714,-79,-68.2,
2021-03-28,City of London,-90.14285714,-70.57142857,-82,-79.28571429,-68.2,
2021-03-29,City of London,-90,-71,-81.42857143,-79,-68.2,
2021-03-30,City of London,-89.85714286,-71,-79.71428571,-78.57142857,-68.6,
2021-03-31,City of London,-89.71428571,-70.57142857,-78.71428571,-78.14285714,-68.8,
2021-04-01,City of London,-89.57142857,-70.14285714,-77.85714286,-77.85714286,-69,
2021-04-02,City of London,-90,-71.85714286,-78,-78.85714286,-70.8,
2021-04-03,City of London,-90.42857143,-73,-79.57142857,-78.85714286,-70.8,
2021-04-04,City of London,-90.28571429,-73.28571429,-77.85714286,-77.28571429,-70.8,
2021-04-05,City of London,-91.28571429,-75.71428571,-79.71428571,-79,-73.4,
2021-04-06,City of London,-91.42857143,-76,-81.57142857,-79.28571429,-73.8,
2021-04-07,City of London,-91.57142857,-76.42857143,-82.71428571,-79.42857143,-73.4,
2021-04-08,City of London,-91.57142857,-76.71428571,-83,-79.57142857,-73.6,
2021-04-09,City of London,-91,-74.71428571,-82.28571429,-78.28571429,-71.2,
2021-04-10,City of London,-90.85714286,-74,-82.71428571,-78.28571429,-71.2,
2021-04-11,City of London,-90.71428571,-73.57142857,-83.85714286,-78.85714286,-71.2,
2021-04-12,City of London,-89,-70.57142857,-82.14285714,-76.57142857,-67.8,
2021-04-13,City of London,-88.28571429,-69.85714286,-81.28571429,-76,-66.8,
2021-04-14,City of London,-87.57142857,-68.71428571,-80.14285714,-75.42857143,-66.2,
2021-04-15,City of London,-87,-66.57142857,-79.85714286,-74.85714286,-65,
2021-04-16,City of London,-86.28571429,-64,-79.28571429,-74,-64.2,
2021-04-17,City of London,-84.57142857,-57,-77.28571429,-71.14285714,-64.2,
2021-04-18,City of London,-83.71428571,-49.71428571,-76.28571429,-69.71428571,-64.2,
2021-04-19,City of London,-83.85714286,-48.28571429,-76.14285714,-69.71428571,-63.8,
2021-04-20,City of London,-83.71428571,-46.71428571,-75.71428571,-69.42857143,-63.4,
2021-04-21,City of London,-83.28571429,-45.57142857,-75.71428571,-69.28571429,-62.8,
2021-04-22,City of London,-82.85714286,-45.28571429,-74.57142857,-69,-62,
2021-04-23,City of London,-82.71428571,-45.28571429,-73.85714286,-68.71428571,-60.8,
2021-04-24,City of London,-82.71428571,-45.85714286,-73.28571429,-69.14285714,-60.8,
2021-04-25,City of London,-82.57142857,-46.42857143,-74.42857143,-69.14285714,-60.8,
2021-04-26,City of London,-82.71428571,-46.71428571,-74.57142857,-69.14285714,-60.8,
2021-04-27,City of London,-82.85714286,-46.71428571,-74.28571429,-69,-60.6,
2021-04-28,City of London,-83.42857143,-46.71428571,-75,-69,-61,
2021-04-29,City of London,-83.57142857,-46.42857143,-75.71428571,-69,-61,
2021-04-30,City of London,-83.57142857,-46.42857143,-76.57142857,-69,-61.4,
2021-05-01,City of London,-83.57142857,-45.42857143,-77.85714286,-68.14285714,-61.4,
2021-05-02,City of London,-83.14285714,-44,-77.71428571,-67,-61.4,
