Date,variable,value
2021-06-19,Workplaces,-31.571428571428573
2021-06-20,Workplaces,-31.428571428571427
2021-06-21,Workplaces,-31.571428571428573
2021-06-22,Workplaces,-31.714285714285715
2021-06-23,Workplaces,-31.714285714285715
2021-06-24,Workplaces,-31.571428571428573
2021-06-25,Workplaces,-31.428571428571427
2021-06-26,Workplaces,-31.285714285714285
2021-06-27,Workplaces,-31.428571428571427
2021-06-28,Workplaces,-31.428571428571427
2021-06-29,Workplaces,-31.714285714285715
2021-06-30,Workplaces,-31.857142857142858
2021-07-01,Workplaces,-31.857142857142858
2021-07-02,Workplaces,-31.857142857142858
2021-07-03,Workplaces,-31.857142857142858
2021-07-04,Workplaces,-31.857142857142858
2021-07-05,Workplaces,-31.714285714285715
2021-07-06,Workplaces,-31.571428571428573
2021-07-07,Workplaces,-31.571428571428573
2021-07-08,Workplaces,-31.714285714285715
2021-07-09,Workplaces,-31.857142857142858
2021-07-10,Workplaces,-32.0
2021-07-11,Workplaces,-31.571428571428573
2021-07-12,Workplaces,-32.142857142857146
2021-07-13,Workplaces,-32.285714285714285
2021-07-14,Workplaces,-32.42857142857143
2021-07-15,Workplaces,-32.57142857142857
2021-07-16,Workplaces,-32.714285714285715
2021-07-17,Workplaces,-32.714285714285715
2021-07-18,Workplaces,-33.142857142857146
2021-07-19,Workplaces,-33.285714285714285
2021-07-20,Workplaces,-34.0
2021-07-21,Workplaces,-34.42857142857143
2021-07-22,Workplaces,-35.0
2021-07-23,Workplaces,-35.714285714285715
2021-07-24,Workplaces,-35.857142857142854
2021-07-25,Workplaces,-36.0
2021-07-26,Workplaces,-36.714285714285715
2021-07-27,Workplaces,-37.142857142857146
2021-07-28,Workplaces,-37.857142857142854
2021-07-29,Workplaces,-38.285714285714285
2021-07-30,Workplaces,-38.857142857142854
2021-07-31,Workplaces,-38.857142857142854
2021-08-01,Workplaces,-38.714285714285715
2021-08-02,Workplaces,-38.857142857142854
2021-08-03,Workplaces,-39.0
2021-08-04,Workplaces,-39.142857142857146
2021-08-05,Workplaces,-39.42857142857143
2021-08-06,Workplaces,-39.42857142857143
2021-08-07,Workplaces,-39.714285714285715
2021-08-08,Workplaces,-39.857142857142854
2021-08-09,Workplaces,-40.0
2021-08-10,Workplaces,-40.0
2021-08-11,Workplaces,-40.0
2021-08-12,Workplaces,-40.0
2021-08-13,Workplaces,-40.0
2021-08-14,Workplaces,-39.714285714285715
2021-08-15,Workplaces,-39.57142857142857
2021-08-16,Workplaces,-39.57142857142857
2021-08-17,Workplaces,-39.714285714285715
2021-08-18,Workplaces,-39.42857142857143
2021-08-19,Workplaces,-39.285714285714285
2021-08-20,Workplaces,-39.142857142857146
2021-08-21,Workplaces,-39.285714285714285
2021-08-22,Workplaces,-39.142857142857146
2021-08-23,Workplaces,-38.857142857142854
2021-08-24,Workplaces,-38.57142857142857
2021-08-25,Workplaces,-38.714285714285715
2021-08-26,Workplaces,-38.714285714285715
2021-08-27,Workplaces,-38.857142857142854
2021-08-28,Workplaces,-39.0
2021-08-29,Workplaces,-39.142857142857146
2021-08-30,Workplaces,-42.57142857142857
2021-08-31,Workplaces,-42.57142857142857
2021-09-01,Workplaces,-42.0
2021-09-02,Workplaces,-41.285714285714285
2021-09-03,Workplaces,-40.285714285714285
2021-09-04,Workplaces,-39.714285714285715
2021-09-05,Workplaces,-39.285714285714285
2021-09-06,Workplaces,-34.857142857142854
2021-09-07,Workplaces,-33.714285714285715
2021-09-08,Workplaces,-33.142857142857146
2021-09-09,Workplaces,-32.57142857142857
2021-09-10,Workplaces,-32.142857142857146
2021-09-11,Workplaces,-32.142857142857146
2021-09-12,Workplaces,-32.285714285714285
2021-09-13,Workplaces,-32.0
2021-09-14,Workplaces,-32.142857142857146
2021-09-15,Workplaces,-32.0
2021-09-16,Workplaces,-32.142857142857146
2021-09-17,Workplaces,-32.42857142857143
2021-09-18,Workplaces,-32.714285714285715
2021-09-19,Workplaces,-33.142857142857146
2021-09-20,Workplaces,-33.285714285714285
2021-09-21,Workplaces,-33.0
2021-09-22,Workplaces,-32.714285714285715
2021-09-23,Workplaces,-32.285714285714285
2021-09-24,Workplaces,-31.857142857142858
2021-09-25,Workplaces,-31.714285714285715
2021-09-26,Workplaces,-31.571428571428573
2021-09-27,Workplaces,-31.428571428571427
2021-09-28,Workplaces,-31.428571428571427
2021-09-29,Workplaces,-31.571428571428573
2021-09-30,Workplaces,-31.714285714285715
2021-10-01,Workplaces,-31.857142857142858
2021-10-02,Workplaces,-32.285714285714285
2021-10-03,Workplaces,-32.42857142857143
2021-10-04,Workplaces,-32.285714285714285
2021-10-05,Workplaces,-32.142857142857146
2021-10-06,Workplaces,-32.0
2021-10-07,Workplaces,-31.714285714285715
2021-10-08,Workplaces,-31.571428571428573
2021-10-09,Workplaces,-31.142857142857142
2021-10-10,Workplaces,-31.142857142857142
2021-10-11,Workplaces,-31.0
2021-10-12,Workplaces,-30.714285714285715
2021-10-13,Workplaces,-30.571428571428573
2021-10-14,Workplaces,-30.428571428571427
2021-10-15,Workplaces,-30.285714285714285
2021-10-16,Workplaces,-30.428571428571427
2021-10-17,Workplaces,-30.428571428571427
2021-10-18,Workplaces,-30.571428571428573
2021-10-19,Workplaces,-30.714285714285715
2021-10-20,Workplaces,-30.857142857142858
2021-10-21,Workplaces,-31.0
2021-10-22,Workplaces,-31.285714285714285
2021-10-23,Workplaces,-31.285714285714285
2021-10-24,Workplaces,-31.428571428571427
2021-10-25,Workplaces,-32.42857142857143
2021-10-26,Workplaces,-33.42857142857143
2021-10-27,Workplaces,-34.285714285714285
2021-10-28,Workplaces,-35.285714285714285
2021-10-29,Workplaces,-36.285714285714285
2021-10-30,Workplaces,-36.42857142857143
2021-10-31,Workplaces,-36.57142857142857
2021-11-01,Workplaces,-35.42857142857143
2021-11-02,Workplaces,-34.142857142857146
2021-11-03,Workplaces,-33.0
2021-11-04,Workplaces,-31.857142857142858
2021-11-05,Workplaces,-30.571428571428573
2021-11-06,Workplaces,-30.571428571428573
2021-11-07,Workplaces,-30.428571428571427
2021-11-08,Workplaces,-30.142857142857142
2021-11-09,Workplaces,-30.0
2021-11-10,Workplaces,-29.857142857142858
2021-11-11,Workplaces,-29.571428571428573
2021-11-12,Workplaces,-29.428571428571427
2021-11-13,Workplaces,-29.285714285714285
2021-11-14,Workplaces,-29.428571428571427
2021-11-15,Workplaces,-29.428571428571427
2021-11-16,Workplaces,-29.285714285714285
2021-11-17,Workplaces,-29.142857142857142
2021-11-18,Workplaces,-29.0
2021-11-19,Workplaces,-29.0
2021-11-20,Workplaces,-29.0
2021-11-21,Workplaces,-29.0
2021-11-22,Workplaces,-29.0
2021-11-23,Workplaces,-29.0
2021-11-24,Workplaces,-29.0
2021-11-25,Workplaces,-29.142857142857142
2021-11-26,Workplaces,-29.428571428571427
2021-11-27,Workplaces,-29.571428571428573
2021-11-28,Workplaces,-29.428571428571427
2021-11-29,Workplaces,-29.428571428571427
2021-11-30,Workplaces,-29.428571428571427
2021-12-01,Workplaces,-29.571428571428573
2021-12-02,Workplaces,-29.571428571428573
2021-12-03,Workplaces,-29.285714285714285
2021-12-04,Workplaces,-29.0
2021-12-05,Workplaces,-29.0
2021-12-06,Workplaces,-29.0
2021-12-07,Workplaces,-29.142857142857142
2021-12-08,Workplaces,-29.0
2021-12-09,Workplaces,-28.857142857142858
2021-12-10,Workplaces,-28.714285714285715
2021-12-11,Workplaces,-28.428571428571427
2021-12-12,Workplaces,-28.0
2021-12-13,Workplaces,-28.428571428571427
2021-12-14,Workplaces,-29.142857142857142
2021-12-15,Workplaces,-30.142857142857142
2021-12-16,Workplaces,-31.428571428571427
2021-12-17,Workplaces,-32.57142857142857
2021-12-18,Workplaces,-33.142857142857146
2021-12-19,Workplaces,-33.285714285714285
2021-12-20,Workplaces,-35.285714285714285
2021-12-21,Workplaces,-37.285714285714285
2021-12-22,Workplaces,-39.42857142857143
2021-12-23,Workplaces,-41.857142857142854
2021-12-24,Workplaces,-45.285714285714285
2021-12-25,Workplaces,-53.57142857142857
2021-12-26,Workplaces,-57.714285714285715
2021-12-27,Workplaces,-61.285714285714285
2021-12-28,Workplaces,-64.42857142857143
2021-12-29,Workplaces,-66.0
2021-12-30,Workplaces,-67.14285714285714
2021-12-31,Workplaces,-67.14285714285714
2022-01-01,Workplaces,-63.857142857142854
2022-01-02,Workplaces,-61.0
2022-01-03,Workplaces,-60.42857142857143
2022-01-04,Workplaces,-56.714285714285715
2022-01-05,Workplaces,-53.714285714285715
2022-01-06,Workplaces,-50.57142857142857
2022-01-07,Workplaces,-47.0
2022-01-08,Workplaces,-42.285714285714285
2022-01-09,Workplaces,-41.0
2022-01-10,Workplaces,-36.285714285714285
2022-01-11,Workplaces,-35.0
2022-01-12,Workplaces,-34.142857142857146
2022-01-13,Workplaces,-33.42857142857143
2022-01-14,Workplaces,-33.0
2022-01-15,Workplaces,-32.57142857142857
2022-01-16,Workplaces,-32.57142857142857
2022-01-17,Workplaces,-32.285714285714285
2022-01-18,Workplaces,-32.142857142857146
2022-01-19,Workplaces,-32.0
2022-01-20,Workplaces,-31.714285714285715
2022-01-21,Workplaces,-31.571428571428573
2022-01-22,Workplaces,-31.428571428571427
2022-01-23,Workplaces,-31.571428571428573
2022-01-24,Workplaces,-31.428571428571427
2022-01-25,Workplaces,-31.142857142857142
2022-01-26,Workplaces,-31.0
2022-01-27,Workplaces,-30.857142857142858
2022-01-28,Workplaces,-30.571428571428573
2022-01-29,Workplaces,-30.428571428571427
2022-01-30,Workplaces,-30.285714285714285
2022-01-31,Workplaces,-30.142857142857142
2022-02-01,Workplaces,-29.857142857142858
2022-02-02,Workplaces,-29.571428571428573
2022-02-03,Workplaces,-29.285714285714285
2022-02-04,Workplaces,-29.285714285714285
2022-02-05,Workplaces,-29.428571428571427
2022-02-06,Workplaces,-29.571428571428573
2022-02-07,Workplaces,-29.428571428571427
2022-02-08,Workplaces,-29.428571428571427
2022-02-09,Workplaces,-29.428571428571427
2022-02-10,Workplaces,-29.571428571428573
2022-02-11,Workplaces,-29.571428571428573
2022-02-12,Workplaces,-29.571428571428573
2022-02-13,Workplaces,-29.714285714285715
2022-02-14,Workplaces,-31.0
2022-02-15,Workplaces,-32.285714285714285
2022-02-16,Workplaces,-33.57142857142857
2022-02-17,Workplaces,-34.714285714285715
2022-02-18,Workplaces,-36.714285714285715
2022-02-19,Workplaces,-37.0
2022-02-20,Workplaces,-37.0
2022-02-21,Workplaces,-36.0
2022-02-22,Workplaces,-34.714285714285715
2022-02-23,Workplaces,-33.285714285714285
2022-02-24,Workplaces,-32.0
2022-02-25,Workplaces,-29.857142857142858
2022-02-26,Workplaces,-29.285714285714285
2022-02-27,Workplaces,-28.714285714285715
2022-02-28,Workplaces,-28.285714285714285
2022-03-01,Workplaces,-28.857142857142858
2022-03-02,Workplaces,-29.0
2022-03-03,Workplaces,-29.571428571428573
2022-03-04,Workplaces,-29.571428571428573
2022-03-05,Workplaces,-29.857142857142858
2022-03-06,Workplaces,-30.0
2022-03-07,Workplaces,-30.0
2022-03-08,Workplaces,-29.142857142857142
2022-03-09,Workplaces,-28.857142857142858
2022-03-10,Workplaces,-28.0
2022-03-11,Workplaces,-28.0
2022-03-12,Workplaces,-28.0
2022-03-13,Workplaces,-28.285714285714285
2022-03-14,Workplaces,-28.142857142857142
2022-03-15,Workplaces,-28.0
2022-03-16,Workplaces,-28.0
2022-03-17,Workplaces,-28.0
2022-03-18,Workplaces,-28.0
2022-03-19,Workplaces,-28.0
2022-03-20,Workplaces,-28.0
2022-03-21,Workplaces,-28.0
2022-03-22,Workplaces,-28.0
2022-03-23,Workplaces,-27.857142857142858
2022-03-24,Workplaces,-27.857142857142858
2022-03-25,Workplaces,-27.857142857142858
2022-03-26,Workplaces,-27.857142857142858
2022-03-27,Workplaces,-27.857142857142858
2022-03-28,Workplaces,-28.0
2022-03-29,Workplaces,-28.142857142857142
2022-03-30,Workplaces,-28.285714285714285
2022-03-31,Workplaces,-28.285714285714285
2022-04-01,Workplaces,-28.285714285714285
2022-04-02,Workplaces,-28.428571428571427
2022-04-03,Workplaces,-28.428571428571427
2022-04-04,Workplaces,-29.428571428571427
2022-04-05,Workplaces,-30.428571428571427
2022-04-06,Workplaces,-31.428571428571427
2022-04-07,Workplaces,-32.57142857142857
2022-04-08,Workplaces,-33.714285714285715
2022-04-09,Workplaces,-33.57142857142857
2022-04-10,Workplaces,-33.42857142857143
2022-04-11,Workplaces,-33.57142857142857
2022-04-12,Workplaces,-33.57142857142857
2022-04-13,Workplaces,-33.714285714285715
2022-04-14,Workplaces,-34.285714285714285
2022-04-15,Workplaces,-38.142857142857146
2022-04-16,Workplaces,-39.42857142857143
2022-04-17,Workplaces,-41.142857142857146
2022-04-18,Workplaces,-45.57142857142857
2022-04-19,Workplaces,-45.0
2022-04-20,Workplaces,-43.857142857142854
2022-04-21,Workplaces,-42.142857142857146
2022-04-22,Workplaces,-37.142857142857146
2022-04-23,Workplaces,-35.714285714285715
2022-04-24,Workplaces,-33.857142857142854
2022-04-25,Workplaces,-28.142857142857142
2022-04-26,Workplaces,-27.285714285714285
2022-04-27,Workplaces,-26.857142857142858
2022-04-28,Workplaces,-26.428571428571427
2022-04-29,Workplaces,-26.285714285714285
2022-04-30,Workplaces,-26.142857142857142
2022-05-01,Workplaces,-26.142857142857142
2022-05-02,Workplaces,-31.714285714285715
2022-05-03,Workplaces,-32.0
2022-05-04,Workplaces,-31.857142857142858
2022-05-05,Workplaces,-31.857142857142858
2022-05-06,Workplaces,-31.571428571428573
2022-05-07,Workplaces,-31.428571428571427
2022-05-08,Workplaces,-31.0
2022-05-09,Workplaces,-25.142857142857142
2022-05-10,Workplaces,-24.714285714285715
2022-05-11,Workplaces,-24.714285714285715
2022-05-12,Workplaces,-24.571428571428573
2022-05-13,Workplaces,-24.571428571428573
2022-05-14,Workplaces,-24.571428571428573
2022-05-15,Workplaces,-25.0
2022-05-16,Workplaces,-25.0
2022-05-17,Workplaces,-24.857142857142858
2022-05-18,Workplaces,-24.714285714285715
2022-05-19,Workplaces,-24.714285714285715
2022-05-20,Workplaces,-24.857142857142858
2022-05-21,Workplaces,-24.857142857142858
2022-05-22,Workplaces,-24.571428571428573
2022-05-23,Workplaces,-24.571428571428573
2022-05-24,Workplaces,-24.714285714285715
2022-05-25,Workplaces,-24.857142857142858
2022-05-26,Workplaces,-24.857142857142858
2022-05-27,Workplaces,-24.857142857142858
2022-05-28,Workplaces,-25.0
2022-05-29,Workplaces,-25.142857142857142
2022-05-30,Workplaces,-26.571428571428573
2022-05-31,Workplaces,-28.0
2022-06-01,Workplaces,-29.714285714285715
2022-06-02,Workplaces,-35.714285714285715
2022-06-03,Workplaces,-41.142857142857146
2022-06-04,Workplaces,-42.42857142857143
2022-06-05,Workplaces,-42.857142857142854
2022-06-06,Workplaces,-42.57142857142857
2022-06-07,Workplaces,-41.42857142857143
2022-06-08,Workplaces,-39.857142857142854
2022-06-09,Workplaces,-34.0
2022-06-10,Workplaces,-28.571428571428573
2022-06-11,Workplaces,-27.142857142857142
2022-06-12,Workplaces,-26.571428571428573
2022-06-13,Workplaces,-25.428571428571427
2022-06-14,Workplaces,-25.142857142857142
2022-06-15,Workplaces,-25.0
2022-06-16,Workplaces,-25.142857142857142
2022-06-17,Workplaces,-25.285714285714285
2022-06-18,Workplaces,-25.571428571428573
2022-06-19,Workplaces,-25.571428571428573
