date,variable,value
2020-04-25,residential,21.0
2020-04-26,residential,16.0
2020-04-27,residential,31.0
2020-04-28,residential,32.0
2020-04-29,residential,33.0
2020-04-30,residential,34.0
2020-05-01,residential,34.0
2020-05-02,residential,20.0
2020-05-03,residential,17.0
2020-05-04,residential,30.0
2020-05-05,residential,31.0
2020-05-06,residential,31.0
2020-05-07,residential,31.0
2020-05-08,residential,35.0
2020-05-09,residential,19.0
2020-05-10,residential,17.0
2020-05-11,residential,30.0
2020-05-12,residential,30.0
2020-05-13,residential,31.0
2020-05-14,residential,30.0
2020-05-15,residential,30.0
2020-05-16,residential,18.0
2020-05-17,residential,14.0
2020-05-18,residential,28.0
2020-05-19,residential,28.0
2020-05-20,residential,28.0
2020-05-21,residential,29.0
2020-05-22,residential,29.0
2020-05-23,residential,18.0
2020-05-24,residential,12.0
2020-05-25,residential,28.0
2020-05-26,residential,27.0
2020-05-27,residential,27.0
2020-05-28,residential,28.0
2020-05-29,residential,27.0
2020-05-30,residential,14.0
2020-05-31,residential,11.0
2020-06-01,residential,25.0
2020-06-02,residential,25.0
2020-06-03,residential,27.0
2020-06-04,residential,28.0
2020-06-05,residential,28.0
2020-06-06,residential,17.0
2020-06-07,residential,12.0
2020-06-08,residential,25.0
2020-06-09,residential,25.0
2020-06-10,residential,28.0
2020-06-11,residential,27.0
2020-06-12,residential,27.0
2020-06-13,residential,12.0
2020-06-14,residential,10.0
2020-06-15,residential,23.0
2020-06-16,residential,24.0
2020-06-17,residential,25.0
2020-06-18,residential,26.0
2020-06-19,residential,24.0
2020-06-20,residential,11.0
2020-06-21,residential,9.0
2020-06-22,residential,22.0
2020-06-23,residential,22.0
2020-06-24,residential,22.0
2020-06-25,residential,22.0
2020-06-26,residential,22.0
2020-06-27,residential,12.0
2020-06-28,residential,9.0
2020-06-29,residential,22.0
2020-06-30,residential,23.0
2020-07-01,residential,23.0
2020-07-02,residential,23.0
2020-07-03,residential,22.0
2020-07-04,residential,10.0
2020-07-05,residential,7.0
2020-07-06,residential,20.0
2020-07-07,residential,21.0
2020-07-08,residential,22.0
2020-07-09,residential,22.0
2020-07-10,residential,19.0
2020-07-11,residential,7.0
2020-07-12,residential,5.0
2020-07-13,residential,19.0
2020-07-14,residential,20.0
2020-07-15,residential,20.0
2020-07-16,residential,20.0
2020-07-17,residential,17.0
2020-07-18,residential,6.0
2020-07-19,residential,6.0
2020-07-20,residential,18.0
2020-07-21,residential,18.0
2020-07-22,residential,19.0
2020-07-23,residential,19.0
2020-07-24,residential,18.0
2020-07-25,residential,8.0
2020-07-26,residential,5.0
2020-07-27,residential,19.0
2020-07-28,residential,18.0
2020-07-29,residential,18.0
2020-07-30,residential,17.0
2020-07-31,residential,15.0
2020-08-01,residential,4.0
2020-08-02,residential,3.0
2020-08-03,residential,16.0
2020-08-04,residential,17.0
2020-08-05,residential,17.0
2020-08-06,residential,17.0
2020-08-07,residential,16.0
2020-08-08,residential,4.0
2020-08-09,residential,2.0
2020-08-10,residential,15.0
2020-08-11,residential,16.0
2020-08-12,residential,17.0
2020-08-13,residential,18.0
2020-08-14,residential,17.0
2020-08-15,residential,6.0
2020-08-16,residential,4.0
2020-08-17,residential,16.0
2020-08-18,residential,16.0
2020-08-19,residential,18.0
2020-08-20,residential,16.0
2020-08-21,residential,16.0
2020-08-22,residential,4.0
2020-08-23,residential,3.0
2020-08-24,residential,15.0
2020-08-25,residential,17.0
2020-08-26,residential,15.0
2020-08-27,residential,17.0
2020-08-28,residential,15.0
2020-08-29,residential,5.0
2020-08-30,residential,2.0
2020-08-31,residential,17.0
2020-09-01,residential,15.0
2020-09-02,residential,16.0
2020-09-03,residential,16.0
2020-09-04,residential,14.0
2020-09-05,residential,4.0
2020-09-06,residential,3.0
2020-09-07,residential,14.0
2020-09-08,residential,14.0
2020-09-09,residential,14.0
2020-09-10,residential,14.0
2020-09-11,residential,12.0
2020-09-12,residential,4.0
2020-09-13,residential,2.0
2020-09-14,residential,12.0
2020-09-15,residential,13.0
2020-09-16,residential,14.0
2020-09-17,residential,13.0
2020-09-18,residential,12.0
2020-09-19,residential,5.0
2020-09-20,residential,3.0
2020-09-21,residential,13.0
2020-09-22,residential,13.0
2020-09-23,residential,15.0
2020-09-24,residential,15.0
2020-09-25,residential,14.0
2020-09-26,residential,6.0
2020-09-27,residential,6.0
2020-09-28,residential,14.0
2020-09-29,residential,15.0
2020-09-30,residential,15.0
2020-10-01,residential,15.0
2020-10-02,residential,16.0
2020-10-03,residential,8.0
2020-10-04,residential,7.0
2020-10-05,residential,14.0
2020-10-06,residential,15.0
2020-10-07,residential,14.0
2020-10-08,residential,15.0
2020-10-09,residential,14.0
2020-10-10,residential,7.0
2020-10-11,residential,5.0
2020-10-12,residential,15.0
2020-10-13,residential,16.0
2020-10-14,residential,15.0
2020-10-15,residential,15.0
2020-10-16,residential,14.0
2020-10-17,residential,8.0
2020-10-18,residential,7.0
2020-10-19,residential,16.0
2020-10-20,residential,16.0
2020-10-21,residential,18.0
2020-10-22,residential,16.0
2020-10-23,residential,16.0
2020-10-24,residential,8.0
2020-10-25,residential,6.0
2020-10-26,residential,17.0
2020-10-27,residential,18.0
2020-10-28,residential,18.0
2020-10-29,residential,19.0
2020-10-30,residential,17.0
2020-10-31,residential,8.0
2020-11-01,residential,5.0
2020-11-02,residential,14.0
2020-11-03,residential,14.0
2020-11-04,residential,12.0
2020-11-05,residential,21.0
2020-11-06,residential,22.0
2020-11-07,residential,15.0
2020-11-08,residential,12.0
2020-11-09,residential,20.0
2020-11-10,residential,20.0
2020-11-11,residential,21.0
2020-11-12,residential,21.0
2020-11-13,residential,21.0
2020-11-14,residential,16.0
2020-11-15,residential,12.0
2020-11-16,residential,20.0
2020-11-17,residential,20.0
2020-11-18,residential,21.0
2020-11-19,residential,22.0
2020-11-20,residential,22.0
2020-11-21,residential,14.0
2020-11-22,residential,11.0
2020-11-23,residential,20.0
2020-11-24,residential,20.0
2020-11-25,residential,21.0
2020-11-26,residential,21.0
2020-11-27,residential,21.0
2020-11-28,residential,14.0
2020-11-29,residential,11.0
2020-11-30,residential,19.0
2020-12-01,residential,19.0
2020-12-02,residential,17.0
2020-12-03,residential,18.0
2020-12-04,residential,16.0
2020-12-05,residential,8.0
2020-12-06,residential,7.0
2020-12-07,residential,16.0
2020-12-08,residential,16.0
2020-12-09,residential,16.0
2020-12-10,residential,17.0
2020-12-11,residential,16.0
2020-12-12,residential,8.0
2020-12-13,residential,8.0
2020-12-14,residential,16.0
2020-12-15,residential,15.0
2020-12-16,residential,19.0
2020-12-17,residential,19.0
2020-12-18,residential,20.0
2020-12-19,residential,11.0
2020-12-20,residential,10.0
2020-12-21,residential,23.0
2020-12-22,residential,24.0
2020-12-23,residential,25.0
2020-12-24,residential,27.0
2020-12-25,residential,37.0
2020-12-26,residential,20.0
2020-12-27,residential,12.0
2020-12-28,residential,31.0
2020-12-29,residential,28.0
2020-12-30,residential,28.0
2020-12-31,residential,29.0
2021-01-01,residential,36.0
2021-01-02,residential,18.0
2021-01-03,residential,13.0
2021-01-04,residential,25.0
2021-01-05,residential,27.0
2021-01-06,residential,27.0
2021-01-07,residential,28.0
2021-01-08,residential,28.0
2021-01-09,residential,17.0
2021-01-10,residential,14.0
2021-01-11,residential,26.0
2021-01-12,residential,27.0
2021-01-13,residential,27.0
2021-01-14,residential,28.0
2021-01-15,residential,27.0
2021-01-16,residential,18.0
2021-01-17,residential,13.0
2021-01-18,residential,25.0
2021-01-19,residential,26.0
2021-01-20,residential,27.0
2021-01-21,residential,27.0
2021-01-22,residential,26.0
2021-01-23,residential,16.0
2021-01-24,residential,14.0
2021-01-25,residential,25.0
2021-01-26,residential,26.0
2021-01-27,residential,26.0
2021-01-28,residential,26.0
2021-01-29,residential,26.0
2021-01-30,residential,17.0
2021-01-31,residential,13.0
2021-02-01,residential,24.0
2021-02-02,residential,25.0
2021-02-03,residential,26.0
2021-02-04,residential,26.0
2021-02-05,residential,25.0
2021-02-06,residential,15.0
2021-02-07,residential,14.0
2021-02-08,residential,25.0
2021-02-09,residential,26.0
2021-02-10,residential,26.0
2021-02-11,residential,26.0
2021-02-12,residential,26.0
2021-02-13,residential,15.0
2021-02-14,residential,13.0
2021-02-15,residential,23.0
2021-02-16,residential,25.0
2021-02-17,residential,25.0
2021-02-18,residential,25.0
2021-02-19,residential,25.0
2021-02-20,residential,14.0
2021-02-21,residential,11.0
2021-02-22,residential,23.0
2021-02-23,residential,23.0
2021-02-24,residential,24.0
2021-02-25,residential,25.0
2021-02-26,residential,23.0
2021-02-27,residential,12.0
2021-02-28,residential,11.0
2021-03-01,residential,22.0
2021-03-02,residential,23.0
2021-03-03,residential,24.0
2021-03-04,residential,24.0
2021-03-05,residential,24.0
2021-03-06,residential,14.0
2021-03-07,residential,11.0
2021-03-08,residential,20.0
2021-03-09,residential,20.0
2021-03-10,residential,22.0
2021-03-11,residential,22.0
2021-03-12,residential,21.0
2021-03-13,residential,13.0
2021-03-14,residential,10.0
2021-03-15,residential,19.0
2021-03-16,residential,20.0
2021-03-17,residential,20.0
2021-03-18,residential,21.0
2021-03-19,residential,19.0
2021-03-20,residential,13.0
2021-03-21,residential,10.0
2021-03-22,residential,18.0
2021-03-23,residential,19.0
2021-03-24,residential,20.0
2021-03-25,residential,21.0
2021-03-26,residential,21.0
2021-03-27,residential,12.0
2021-03-28,residential,11.0
2021-03-29,residential,17.0
2021-03-30,residential,16.0
2021-03-31,residential,18.0
2021-04-01,residential,18.0
2021-04-02,residential,26.0
2021-04-03,residential,11.0
2021-04-04,residential,6.0
2021-04-05,residential,26.0
2021-04-06,residential,21.0
2021-04-07,residential,21.0
2021-04-08,residential,21.0
2021-04-09,residential,20.0
2021-04-10,residential,12.0
2021-04-11,residential,8.0
2021-04-12,residential,16.0
2021-04-13,residential,17.0
2021-04-14,residential,18.0
2021-04-15,residential,18.0
2021-04-16,residential,16.0
2021-04-17,residential,6.0
2021-04-18,residential,5.0
2021-04-19,residential,15.0
2021-04-20,residential,15.0
2021-04-21,residential,16.0
2021-04-22,residential,15.0
2021-04-23,residential,14.0
2021-04-24,residential,5.0
2021-04-25,residential,6.0
2021-04-26,residential,15.0
2021-04-27,residential,15.0
2021-04-28,residential,16.0
2021-04-29,residential,15.0
2021-04-30,residential,14.0
2021-05-01,residential,6.0
2021-05-02,residential,4.0
2021-05-03,residential,23.0
2021-05-04,residential,16.0
2021-05-05,residential,16.0
2021-05-06,residential,15.0
2021-05-07,residential,14.0
2021-05-08,residential,9.0
2021-05-09,residential,5.0
2021-05-10,residential,14.0
2021-05-11,residential,14.0
2021-05-12,residential,14.0
2021-05-13,residential,15.0
2021-05-14,residential,14.0
2021-05-15,residential,7.0
2021-05-16,residential,7.0
2021-05-17,residential,14.0
2021-05-18,residential,13.0
2021-05-19,residential,13.0
2021-05-20,residential,14.0
2021-05-21,residential,13.0
2021-05-22,residential,4.0
2021-05-23,residential,4.0
2021-05-24,residential,14.0
2021-05-25,residential,13.0
2021-05-26,residential,13.0
2021-05-27,residential,12.0
2021-05-28,residential,10.0
2021-05-29,residential,1.0
2021-05-30,residential,-1.0
2021-05-31,residential,14.0
2021-06-01,residential,12.0
2021-06-02,residential,13.0
2021-06-03,residential,13.0
2021-06-04,residential,14.0
2021-06-05,residential,1.0
2021-06-06,residential,2.0
2021-06-07,residential,12.0
2021-06-08,residential,12.0
2021-06-09,residential,12.0
2021-06-10,residential,12.0
2021-06-11,residential,11.0
2021-06-12,residential,1.0
2021-06-13,residential,0.0
2021-06-14,residential,12.0
2021-06-15,residential,12.0
2021-06-16,residential,12.0
2021-06-17,residential,13.0
2021-06-18,residential,13.0
2021-06-19,residential,4.0
2021-06-20,residential,3.0
2021-06-21,residential,14.0
2021-06-22,residential,13.0
2021-06-23,residential,12.0
2021-06-24,residential,12.0
2021-06-25,residential,11.0
2021-06-26,residential,2.0
2021-06-27,residential,3.0
2021-06-28,residential,12.0
2021-06-29,residential,12.0
2021-06-30,residential,11.0
2021-07-01,residential,12.0
2021-07-02,residential,11.0
2021-07-03,residential,3.0
2021-07-04,residential,3.0
2021-07-05,residential,12.0
2021-07-06,residential,14.0
2021-07-07,residential,12.0
2021-07-08,residential,13.0
2021-07-09,residential,11.0
2021-07-10,residential,3.0
2021-07-11,residential,0.0
2021-07-12,residential,14.0
2021-07-13,residential,13.0
2021-07-14,residential,13.0
2021-07-15,residential,13.0
2021-07-16,residential,10.0
2021-07-17,residential,1.0
2021-07-18,residential,0.0
2021-07-19,residential,12.0
2021-07-20,residential,12.0
2021-07-21,residential,12.0
2021-07-22,residential,12.0
2021-07-23,residential,11.0
2021-07-24,residential,3.0
2021-07-25,residential,2.0
2021-07-26,residential,13.0
2021-07-27,residential,14.0
2021-07-28,residential,14.0
2021-07-29,residential,12.0
2021-07-30,residential,13.0
2021-07-31,residential,2.0
2021-08-01,residential,1.0
2021-08-02,residential,13.0
2021-08-03,residential,13.0
2021-08-04,residential,12.0
2021-08-05,residential,13.0
2021-08-06,residential,12.0
2021-08-07,residential,3.0
2021-08-08,residential,1.0
2021-08-09,residential,14.0
2021-08-10,residential,12.0
2021-08-11,residential,12.0
2021-08-12,residential,12.0
2021-08-13,residential,11.0
2021-08-14,residential,0.0
2021-08-15,residential,-1.0
2021-08-16,residential,12.0
2021-08-17,residential,13.0
2021-08-18,residential,12.0
2021-08-19,residential,12.0
2021-08-20,residential,11.0
2021-08-21,residential,2.0
2021-08-22,residential,0.0
2021-08-23,residential,12.0
2021-08-24,residential,12.0
2021-08-25,residential,12.0
2021-08-26,residential,12.0
2021-08-27,residential,10.0
2021-08-28,residential,0.0
2021-08-29,residential,-2.0
2021-08-30,residential,16.0
2021-08-31,residential,13.0
2021-09-01,residential,12.0
2021-09-02,residential,12.0
2021-09-03,residential,10.0
2021-09-04,residential,2.0
2021-09-05,residential,0.0
2021-09-06,residential,10.0
2021-09-07,residential,10.0
2021-09-08,residential,10.0
2021-09-09,residential,10.0
2021-09-10,residential,9.0
2021-09-11,residential,1.0
2021-09-12,residential,1.0
2021-09-13,residential,10.0
2021-09-14,residential,11.0
2021-09-15,residential,9.0
2021-09-16,residential,9.0
2021-09-17,residential,8.0
2021-09-18,residential,0.0
2021-09-19,residential,2.0
2021-09-20,residential,10.0
2021-09-21,residential,9.0
2021-09-22,residential,9.0
2021-09-23,residential,9.0
2021-09-24,residential,8.0
2021-09-25,residential,1.0
2021-09-26,residential,1.0
2021-09-27,residential,11.0
2021-09-28,residential,11.0
2021-09-29,residential,10.0
2021-09-30,residential,10.0
2021-10-01,residential,10.0
2021-10-02,residential,4.0
2021-10-03,residential,2.0
2021-10-04,residential,10.0
2021-10-05,residential,10.0
2021-10-06,residential,9.0
2021-10-07,residential,9.0
2021-10-08,residential,9.0
2021-10-09,residential,1.0
2021-10-10,residential,2.0
2021-10-11,residential,10.0
2021-10-12,residential,10.0
2021-10-13,residential,9.0
2021-10-14,residential,9.0
2021-10-15,residential,9.0
2021-10-16,residential,2.0
2021-10-17,residential,2.0
2021-10-18,residential,10.0
2021-10-19,residential,10.0
2021-10-20,residential,10.0
2021-10-21,residential,9.0
2021-10-22,residential,9.0
2021-10-23,residential,2.0
2021-10-24,residential,1.0
2021-10-25,residential,11.0
2021-10-26,residential,11.0
2021-10-27,residential,11.0
2021-10-28,residential,10.0
2021-10-29,residential,11.0
2021-10-30,residential,1.0
2021-10-31,residential,2.0
2021-11-01,residential,10.0
2021-11-02,residential,10.0
2021-11-03,residential,10.0
2021-11-04,residential,10.0
2021-11-05,residential,10.0
2021-11-06,residential,2.0
2021-11-07,residential,1.0
2021-11-08,residential,10.0
2021-11-09,residential,10.0
2021-11-10,residential,10.0
2021-11-11,residential,9.0
2021-11-12,residential,10.0
2021-11-13,residential,2.0
2021-11-14,residential,2.0
2021-11-15,residential,10.0
2021-11-16,residential,10.0
2021-11-17,residential,9.0
2021-11-18,residential,9.0
2021-11-19,residential,9.0
2021-11-20,residential,2.0
2021-11-21,residential,2.0
2021-11-22,residential,10.0
2021-11-23,residential,10.0
2021-11-24,residential,10.0
2021-11-25,residential,9.0
2021-11-26,residential,10.0
2021-11-27,residential,4.0
2021-11-28,residential,2.0
2021-11-29,residential,11.0
2021-11-30,residential,10.0
2021-12-01,residential,10.0
2021-12-02,residential,10.0
2021-12-03,residential,10.0
2021-12-04,residential,3.0
2021-12-05,residential,3.0
2021-12-06,residential,11.0
2021-12-07,residential,11.0
2021-12-08,residential,10.0
2021-12-09,residential,10.0
2021-12-10,residential,10.0
2021-12-11,residential,3.0
2021-12-12,residential,2.0
2021-12-13,residential,12.0
2021-12-14,residential,13.0
2021-12-15,residential,13.0
2021-12-16,residential,13.0
2021-12-17,residential,13.0
2021-12-18,residential,5.0
2021-12-19,residential,4.0
2021-12-20,residential,15.0
2021-12-21,residential,16.0
2021-12-22,residential,16.0
2021-12-23,residential,16.0
2021-12-24,residential,19.0
2021-12-25,residential,15.0
2021-12-26,residential,5.0
2021-12-27,residential,20.0
2021-12-28,residential,22.0
2021-12-29,residential,20.0
2021-12-30,residential,20.0
2021-12-31,residential,19.0
2022-01-01,residential,11.0
2022-01-02,residential,6.0
2022-01-03,residential,23.0
2022-01-04,residential,19.0
2022-01-05,residential,17.0
2022-01-06,residential,18.0
2022-01-07,residential,16.0
2022-01-08,residential,9.0
2022-01-09,residential,5.0
2022-01-10,residential,15.0
2022-01-11,residential,15.0
2022-01-12,residential,14.0
2022-01-13,residential,14.0
2022-01-14,residential,13.0
2022-01-15,residential,5.0
2022-01-16,residential,4.0
2022-01-17,residential,13.0
2022-01-18,residential,13.0
2022-01-19,residential,13.0
2022-01-20,residential,13.0
2022-01-21,residential,13.0
2022-01-22,residential,5.0
2022-01-23,residential,4.0
2022-01-24,residential,13.0
2022-01-25,residential,13.0
2022-01-26,residential,13.0
2022-01-27,residential,12.0
2022-01-28,residential,11.0
2022-01-29,residential,3.0
2022-01-30,residential,2.0
2022-01-31,residential,11.0
2022-02-01,residential,11.0
2022-02-02,residential,11.0
2022-02-03,residential,11.0
2022-02-04,residential,11.0
2022-02-05,residential,3.0
2022-02-06,residential,3.0
2022-02-07,residential,11.0
2022-02-08,residential,10.0
2022-02-09,residential,10.0
2022-02-10,residential,10.0
2022-02-11,residential,10.0
2022-02-12,residential,2.0
2022-02-13,residential,3.0
2022-02-14,residential,11.0
2022-02-15,residential,12.0
2022-02-16,residential,11.0
2022-02-17,residential,10.0
2022-02-18,residential,19.0
2022-02-19,residential,4.0
2022-02-20,residential,3.0
2022-02-21,residential,11.0
2022-02-22,residential,9.0
2022-02-23,residential,9.0
2022-02-24,residential,10.0
2022-02-25,residential,9.0
2022-02-26,residential,1.0
2022-02-27,residential,0.0
2022-02-28,residential,9.0
2022-03-01,residential,11.0
2022-03-02,residential,10.0
2022-03-03,residential,11.0
2022-03-04,residential,9.0
2022-03-05,residential,3.0
2022-03-06,residential,1.0
2022-03-07,residential,9.0
2022-03-08,residential,8.0
2022-03-09,residential,9.0
2022-03-10,residential,8.0
2022-03-11,residential,10.0
2022-03-12,residential,1.0
2022-03-13,residential,2.0
2022-03-14,residential,9.0
2022-03-15,residential,8.0
2022-03-16,residential,10.0
2022-03-17,residential,8.0
2022-03-18,residential,9.0
2022-03-19,residential,1.0
2022-03-20,residential,0.0
2022-03-21,residential,9.0
2022-03-22,residential,8.0
2022-03-23,residential,8.0
2022-03-24,residential,8.0
2022-03-25,residential,8.0
2022-03-26,residential,-1.0
2022-03-27,residential,-1.0
2022-03-28,residential,9.0
2022-03-29,residential,9.0
2022-03-30,residential,9.0
2022-03-31,residential,8.0
2022-04-01,residential,9.0
2022-04-02,residential,2.0
2022-04-03,residential,1.0
2022-04-04,residential,11.0
2022-04-05,residential,10.0
2022-04-06,residential,10.0
2022-04-07,residential,10.0
2022-04-08,residential,10.0
2022-04-09,residential,1.0
2022-04-10,residential,0.0
2022-04-11,residential,9.0
2022-04-12,residential,9.0
2022-04-13,residential,9.0
2022-04-14,residential,7.0
2022-04-15,residential,14.0
2022-04-16,residential,1.0
2022-04-17,residential,-2.0
2022-04-18,residential,15.0
2022-04-19,residential,9.0
2022-04-20,residential,8.0
2022-04-21,residential,7.0
2022-04-22,residential,9.0
2022-04-23,residential,1.0
2022-04-24,residential,0.0
2022-04-25,residential,9.0
2022-04-26,residential,7.0
2022-04-27,residential,7.0
2022-04-28,residential,6.0
2022-04-29,residential,7.0
2022-04-30,residential,-1.0
2022-05-01,residential,-1.0
2022-05-02,residential,14.0
2022-05-03,residential,7.0
2022-05-04,residential,7.0
2022-05-05,residential,6.0
2022-05-06,residential,6.0
2022-05-07,residential,0.0
2022-05-08,residential,-1.0
2022-05-09,residential,7.0
2022-05-10,residential,6.0
2022-05-11,residential,7.0
2022-05-12,residential,6.0
2022-05-13,residential,6.0
2022-05-14,residential,-2.0
2022-05-15,residential,1.0
2022-05-16,residential,7.0
2022-05-17,residential,6.0
2022-05-18,residential,6.0
2022-05-19,residential,6.0
2022-05-20,residential,7.0
2022-05-21,residential,-1.0
2022-05-22,residential,-2.0
2022-05-23,residential,8.0
2022-05-24,residential,7.0
2022-05-25,residential,6.0
2022-05-26,residential,6.0
2022-05-27,residential,5.0
2022-05-28,residential,-2.0
2022-05-29,residential,-1.0
2022-05-30,residential,9.0
2022-05-31,residential,8.0
2022-06-01,residential,5.0
2022-06-02,residential,11.0
2022-06-03,residential,13.0
2022-06-04,residential,0.0
2022-06-05,residential,0.0
2022-06-06,residential,9.0
2022-06-07,residential,6.0
2022-06-08,residential,6.0
2022-06-09,residential,6.0
2022-06-10,residential,6.0
2022-06-11,residential,-1.0
2022-06-12,residential,-1.0
2022-06-13,residential,7.0
2022-06-14,residential,5.0
2022-06-15,residential,5.0
2022-06-16,residential,5.0
2022-06-17,residential,6.0
2022-06-18,residential,0.0
2022-06-19,residential,-1.0
2022-06-20,residential,6.0
2022-06-21,residential,10.0
2022-06-22,residential,7.0
2022-06-23,residential,9.0
2022-06-24,residential,7.0
2022-06-25,residential,0.0
2022-06-26,residential,-1.0
2022-06-27,residential,7.0
2022-06-28,residential,6.0
2022-06-29,residential,6.0
2022-06-30,residential,6.0
2022-07-01,residential,6.0
2022-07-02,residential,-1.0
2020-02-15,StringencyIndexForDisplay,11.11
2020-02-16,StringencyIndexForDisplay,11.11
2020-02-17,StringencyIndexForDisplay,11.11
2020-02-18,StringencyIndexForDisplay,11.11
2020-02-19,StringencyIndexForDisplay,11.11
2020-02-20,StringencyIndexForDisplay,11.11
2020-02-21,StringencyIndexForDisplay,11.11
2020-02-22,StringencyIndexForDisplay,11.11
2020-02-23,StringencyIndexForDisplay,11.11
2020-02-24,StringencyIndexForDisplay,11.11
2020-02-25,StringencyIndexForDisplay,11.11
2020-02-26,StringencyIndexForDisplay,11.11
2020-02-27,StringencyIndexForDisplay,11.11
2020-02-28,StringencyIndexForDisplay,11.11
2020-02-29,StringencyIndexForDisplay,11.11
2020-03-01,StringencyIndexForDisplay,11.11
2020-03-02,StringencyIndexForDisplay,11.11
2020-03-03,StringencyIndexForDisplay,11.11
2020-03-04,StringencyIndexForDisplay,11.11
2020-03-05,StringencyIndexForDisplay,11.11
2020-03-06,StringencyIndexForDisplay,11.11
2020-03-07,StringencyIndexForDisplay,11.11
2020-03-08,StringencyIndexForDisplay,11.11
2020-03-09,StringencyIndexForDisplay,11.11
2020-03-10,StringencyIndexForDisplay,11.11
2020-03-11,StringencyIndexForDisplay,11.11
2020-03-12,StringencyIndexForDisplay,11.11
2020-03-13,StringencyIndexForDisplay,11.11
2020-03-14,StringencyIndexForDisplay,11.11
2020-03-15,StringencyIndexForDisplay,11.11
2020-03-16,StringencyIndexForDisplay,14.81
2020-03-17,StringencyIndexForDisplay,20.37
2020-03-18,StringencyIndexForDisplay,20.37
2020-03-19,StringencyIndexForDisplay,20.37
2020-03-20,StringencyIndexForDisplay,25.93
2020-03-21,StringencyIndexForDisplay,38.89
2020-03-22,StringencyIndexForDisplay,44.44
2020-03-23,StringencyIndexForDisplay,79.63
2020-03-24,StringencyIndexForDisplay,79.63
2020-03-25,StringencyIndexForDisplay,79.63
2020-03-26,StringencyIndexForDisplay,79.63
2020-03-27,StringencyIndexForDisplay,79.63
2020-03-28,StringencyIndexForDisplay,79.63
2020-03-29,StringencyIndexForDisplay,79.63
2020-03-30,StringencyIndexForDisplay,79.63
2020-03-31,StringencyIndexForDisplay,79.63
2020-04-01,StringencyIndexForDisplay,79.63
2020-04-02,StringencyIndexForDisplay,79.63
2020-04-03,StringencyIndexForDisplay,79.63
2020-04-04,StringencyIndexForDisplay,79.63
2020-04-05,StringencyIndexForDisplay,79.63
2020-04-06,StringencyIndexForDisplay,79.63
2020-04-07,StringencyIndexForDisplay,79.63
2020-04-08,StringencyIndexForDisplay,79.63
2020-04-09,StringencyIndexForDisplay,79.63
2020-04-10,StringencyIndexForDisplay,79.63
2020-04-11,StringencyIndexForDisplay,79.63
2020-04-12,StringencyIndexForDisplay,79.63
2020-04-13,StringencyIndexForDisplay,79.63
2020-04-14,StringencyIndexForDisplay,79.63
2020-04-15,StringencyIndexForDisplay,79.63
2020-04-16,StringencyIndexForDisplay,79.63
2020-04-17,StringencyIndexForDisplay,79.63
2020-04-18,StringencyIndexForDisplay,79.63
2020-04-19,StringencyIndexForDisplay,79.63
2020-04-20,StringencyIndexForDisplay,79.63
2020-04-21,StringencyIndexForDisplay,79.63
2020-04-22,StringencyIndexForDisplay,79.63
2020-04-23,StringencyIndexForDisplay,79.63
2020-04-24,StringencyIndexForDisplay,79.63
2020-04-25,StringencyIndexForDisplay,79.63
2020-04-26,StringencyIndexForDisplay,79.63
2020-04-27,StringencyIndexForDisplay,79.63
2020-04-28,StringencyIndexForDisplay,79.63
2020-04-29,StringencyIndexForDisplay,79.63
2020-04-30,StringencyIndexForDisplay,79.63
2020-05-01,StringencyIndexForDisplay,79.63
2020-05-02,StringencyIndexForDisplay,79.63
2020-05-03,StringencyIndexForDisplay,79.63
2020-05-04,StringencyIndexForDisplay,79.63
2020-05-05,StringencyIndexForDisplay,79.63
2020-05-06,StringencyIndexForDisplay,79.63
2020-05-07,StringencyIndexForDisplay,79.63
2020-05-08,StringencyIndexForDisplay,79.63
2020-05-09,StringencyIndexForDisplay,79.63
2020-05-10,StringencyIndexForDisplay,79.63
2020-05-11,StringencyIndexForDisplay,79.63
2020-05-12,StringencyIndexForDisplay,79.63
2020-05-13,StringencyIndexForDisplay,61.11
2020-05-14,StringencyIndexForDisplay,61.11
2020-05-15,StringencyIndexForDisplay,61.11
2020-05-16,StringencyIndexForDisplay,61.11
2020-05-17,StringencyIndexForDisplay,61.11
2020-05-18,StringencyIndexForDisplay,61.11
2020-05-19,StringencyIndexForDisplay,61.11
2020-05-20,StringencyIndexForDisplay,61.11
2020-05-21,StringencyIndexForDisplay,61.11
2020-05-22,StringencyIndexForDisplay,61.11
2020-05-23,StringencyIndexForDisplay,61.11
2020-05-24,StringencyIndexForDisplay,61.11
2020-05-25,StringencyIndexForDisplay,61.11
2020-05-26,StringencyIndexForDisplay,61.11
2020-05-27,StringencyIndexForDisplay,61.11
2020-05-28,StringencyIndexForDisplay,61.11
2020-05-29,StringencyIndexForDisplay,61.11
2020-05-30,StringencyIndexForDisplay,61.11
2020-05-31,StringencyIndexForDisplay,61.11
2020-06-01,StringencyIndexForDisplay,57.41
2020-06-02,StringencyIndexForDisplay,57.41
2020-06-03,StringencyIndexForDisplay,57.41
2020-06-04,StringencyIndexForDisplay,57.41
2020-06-05,StringencyIndexForDisplay,57.41
2020-06-06,StringencyIndexForDisplay,57.41
2020-06-07,StringencyIndexForDisplay,57.41
2020-06-08,StringencyIndexForDisplay,62.96
2020-06-09,StringencyIndexForDisplay,62.96
